hashtags,x,y,z
kettlebellpushups,-0.03408016572012424,-0.01738795619572472,-0.023401298453958976
kettlebellrow,-0.03432835224049612,-0.01693103005919412,-0.02423015934486488
pushups,-0.032380070292536076,-0.015314241853984134,-0.020206682748243814
benchpress,-0.03398650923768372,-0.01733403199593112,-0.023491977538532428
internationalchestday,-0.0390776518692229,-0.019256067055572666,-0.032154681387145764
armblaster,-0.039138172472439316,-0.026324007547695944,-0.03747194348807625
landminesquat,-0.032044089254598875,-0.014955201683134054,-0.019711627977260428
kettlebellsquats,-0.035787904950142474,-0.022041604701221507,-0.03068687756463006
pullups,-0.035787904950142474,-0.022041604701221507,-0.03068687756463006
inclinebenchpress,-0.03810371312483901,-0.023940472754386606,-0.03379297252020409
upperchest,-0.03810371312483901,-0.023940472754386606,-0.03379297252020409
inclinesmithpress,-0.03810371312483901,-0.023940472754386606,-0.03379297252020409
upperchestworkout,-0.03366535451644026,-0.016893434390609714,-0.022643830143075132
stiffleggeddeadlift,-0.03810371312483901,-0.023940472754386606,-0.03379297252020409
RDLS,-0.03810371312483901,-0.023940472754386606,-0.03379297252020409
hamstrings,-0.0320440892545981,-0.014955201682843082,-0.019711627977554713
innoshred,-0.03810371312483901,-0.023940472754386606,-0.03379297252020409
gnclivewell,-0.03810371312483901,-0.023940472754386606,-0.03379297252020409
gnc,-0.032044089254597674,-0.014955201682627787,-0.0197116279773955
lateralraises,-0.03827399985611872,-0.027009992292298408,-0.038453597014440795
reardeltrow,-0.032380070292536076,-0.015314241853984134,-0.020206682748243814
shouldersday,-0.03553449793890585,-0.01882651948646423,-0.025904659327075006
shouldersroutine,-0.0417782546505541,-0.029241391946378925,-0.04052893604081778
facepull,-0.038285268126295804,-0.023809476112249994,-0.032680050040590006
Elimin8Challenge,-0.037074907641770995,-0.022051951063190023,-0.030124623758163268
cardioroutine,-0.038285268126295804,-0.023809476112249994,-0.032680050040590006
elimin8challenge,-0.038285268126295804,-0.023809476112249994,-0.032680050040590006
buttkicks,-0.0417782546505541,-0.029241391946378925,-0.04052893604081778
highknees,-0.032044089254599284,-0.014955201683023613,-0.01971162797724957
jumpingjacks,-0.038285268126295804,-0.023809476112249994,-0.032680050040590006
plank,-0.038285268126295804,-0.023809476112249994,-0.032680050040590006
mountainclimbers,-0.037074907641770995,-0.022051951063190023,-0.030124623758163268
hmb,-0.038285268126295804,-0.023809476112249994,-0.032680050040590006
boohoomanactive,-0.038285268126295804,-0.023809476112249994,-0.032680050040590006
lats,-0.0417782546505541,-0.029241391946378925,-0.04052893604081778
back,-0.038285268126295804,-0.023809476112249994,-0.032680050040590006
lunge,-0.0417782546505541,-0.029241391946378925,-0.04052893604081778
gobletsquats,-0.038285268126295804,-0.023809476112249994,-0.032680050040590006
bulgariansplitsquats,-0.0417782546505541,-0.029241391946378925,-0.04052893604081778
chestday,-0.03953622626821687,-0.02465118350458107,-0.038553162968708095
aroundtheworlds,-0.038285268126295804,-0.023809476112249994,-0.032680050040590006
drip⁣,-0.038285268126295804,-0.023809476112249994,-0.032680050040590006
landmine,-0.03272317177928463,-0.015691130283473305,-0.02072725506768431
landmineworkout,-0.03250123370229624,-0.015448286215770964,-0.020391912921379818
tbarrows,-0.03261026690544599,-0.015564853313027377,-0.020552643434792454
tbar,-0.03204408925459855,-0.01495520168297417,-0.01971162797735099
exercisebike,-0.03227938917899975,-0.015210747341129885,-0.02008454961497606
coastfitness,-0.032306317789796285,-0.015246491085959442,-0.020114269075980712
sea,-0.0333603586132725,-0.01613795815574653,-0.021820528622762955
as,-0.03333597715045421,-0.016377929507876417,-0.021677825090020326
ga,-0.03204408925459724,-0.014955201682881402,-0.019711627977802133
gymaesthetics,-0.03317218609507341,-0.016208575663318226,-0.021444613167029638
acts,-0.03342064844356672,-0.016482661207883737,-0.021823535753220925
words,-0.039423330981046646,-0.02619734918953712,-0.03603903538145845
arms,-0.03342064844356672,-0.016482661207883737,-0.021823535753220925
BLGD,-0.033216695586908075,-0.01625654800743038,-0.021511008655693418
BeLegend,-0.03286830617504199,-0.01587162858912846,-0.020978970913306378
Zeus.,-0.03204408925459962,-0.014955201682623157,-0.01971162797718075
JusticeLeague,-0.0320440892545991,-0.014955201682872978,-0.01971162797751861
start,-0.0329274811898451,-0.01579435886315801,-0.020969641555446592
progress,-0.03325747601159591,-0.016008012292683216,-0.021453784072383915
dumbell,-0.03309881801167504,-0.01590633089663014,-0.021218630563105027
hardworkwins,-0.03301509935661543,-0.016233666524894257,-0.022050498731453833
eltrabajoduroloconsiguetodo,-0.03239109941112686,-0.015293113235677157,-0.020206312996723225
freedom,-0.0346569197841155,-0.00788246527720934,-0.016467361934812696
upsanddowns,-0.03257531766810511,-0.015416845139731194,-0.02044081258529962
enjoy,-0.034522805385067315,-0.008621712380776218,-0.017048880511714066
gawarrior,-0.0326672675057293,-0.015356189079021516,-0.020485669171527766
keepwriting,-0.03204408925459923,-0.01495520168305949,-0.01971162797733709
chapter,-0.033378279438928474,-0.016013023117396732,-0.02154861823425162
couple,-0.03230761966763852,-0.015028709790063384,-0.01996797743639004
quemandorueda,-0.03328919556330286,-0.016001470146498435,-0.021472570674775458
mirebelde,-0.03305893198107124,-0.014425397716765466,-0.020507922481940964
ga_army,-0.03274045601908198,-0.015247213347183142,-0.020439924430070956
teamgymaesthetics,-0.032568209751081156,-0.015476137508350458,-0.020511090534980396
justiceleague,-0.03213666421767777,-0.015053777108668799,-0.019847524104183348
snydercut,-0.032374655752671774,-0.015311628296204756,-0.020207895676678463
hbomax,-0.03315928584496998,-0.01582350643403499,-0.021159266420289247
zeus,-0.03213887734059238,-0.015014325737054275,-0.019854459494143894
pectoral,-0.03303097241725569,-0.01569061946076162,-0.02096908074991518
entrenamiento,-0.03388080094071081,-0.01657962512214705,-0.02222449686794863
chest,-0.033426876984914644,-0.015925975155457503,-0.021625199234898945
startstrong,-0.03257929565885947,-0.015517580575368341,-0.020518222509522045
finishstronger,-0.03388317712396378,-0.01636529712681944,-0.022165492643678997
flamingo,-0.03269666213116988,-0.015462715775264226,-0.020570341321655323
tu,-0.032423431114452145,-0.015199019922881812,-0.02016430346910717
viajeros,-0.03204408925459787,-0.01495520168273363,-0.019711627977557166
goodvibes,-0.032382288686403034,-0.01517012314332944,-0.020144229890701238
caribe,-0.033131982278008947,-0.015223530065912943,-0.020713073552659916
sun,-0.0321268120955797,-0.014910832843521148,-0.019746066555625552
beach,-0.036356874661444466,0.027516777189664318,0.008597113789655714
npcmensphysique,-0.0338386421812686,-0.016330476388895954,-0.022126538826019563
npcclassicphysique,-0.032550883716665716,-0.01537834100815579,-0.020399775662430824
npcbikini,-0.03204408925459895,-0.014955201683473003,-0.019711627977313947
ifbbpromensphysique,-0.03235295894645205,-0.014686526915040491,-0.019717140305478515
npcwellness,-0.03278789418666289,-0.015593969195465062,-0.020745730850434057
npcfigure,-0.03254262997998142,-0.015446911739115865,-0.020432394252871442
olympiaqualifier,-0.034648998162299965,0.024759382212521695,0.007813159691102231
nationalphysiquecommittee,-0.03349404020000047,-0.015895377272636287,-0.021564374130852444
ifbbprofigure,-0.03328292642764307,-0.015773142673206977,-0.02130227740644301
ifbbprofessionalleague,-0.03271673319030942,-0.015622793707642786,-0.020728315707624723
npcfitness,-0.032794564048496365,-0.015457147576974086,-0.020672600300349366
npcwomensphysique,-0.032827430142408895,-0.015514390076639321,-0.020785220993926108
npcbodybuilding,-0.03229090454122461,-0.015218381773339985,-0.020075866366899037
ifbbproclassicphysique,-0.03269729358048678,-0.015601590439563627,-0.020671419969884624
ifbbproleaguewellness,-0.032220486410747526,-0.014824003528632116,-0.019752746440654504
npcactivewear,-0.035732645150049015,-0.010343056246170747,-0.02268232626384523
ifbbprobikini,-0.03358621469026026,-0.01619219883654538,-0.02173293826287693
lareina,-0.03339473833973487,-0.01604322890700726,-0.021632700902737237
noofuzion,-0.03295032748763558,-0.015494804577344123,-0.020801349397245338
bangenergy,-0.03270515585984727,-0.015661290534600424,-0.020719453369832424
peakweek,-0.033433943211150716,-0.014978491272699734,-0.020978994343715834
9daysout,-0.03342082665580132,-0.013852509259935523,-0.02062413623219098
TeamNoExcuses,-0.03371664826453281,-0.016372790702232177,-0.022226063334623923
wellnesswednesday,-0.03405421799022824,-0.015653512650804644,-0.021935748382837864
4weeksout,-0.03331398455721392,-0.015816115017013608,-0.021789570667759484
frenchbulldog,-0.033191803466843306,-0.016199853339608696,-0.021452421970086562
5weeksout,-0.03357069569716114,-0.015938956581383997,-0.021892901450161723
tlf,-0.03365390674045062,-0.016181364336381288,-0.02220590144374989
takelifefurther,-0.0337500145282091,-0.016700045894390697,-0.02231659795773472
EnergyDrinl,-0.0328896225791331,-0.014029393671655873,-0.019610962622862008
bestfriends,-0.033605574119075665,-0.016528880692033513,-0.0221153814257412
30dayschallenge,-0.033191803466843306,-0.016199853339608696,-0.021452421970086562
teamnoexcuses,-0.03270273930626957,-0.015267291017291367,-0.02047809938146847
Lareina,-0.03374041179458251,-0.015374831348664679,-0.021446815390669574
7weeksout,-0.032937897818274255,-0.015926936708049098,-0.021063814848213236
happyanniversary,-0.03645684147455806,0.038005337098918415,0.01603725580787986
RHB,-0.03373576914144546,-0.01654445764070201,-0.022234568815935232
fashionnova,-0.03389529358397284,-0.016614606934444415,-0.022590390564954956
Fashionnova,-0.0334195798477459,-0.015943910983781614,-0.021950141279661082
FashionNova,-0.033095604735811184,-0.014134768024425561,-0.019898600015779845
Earnit,-0.03337839026597186,-0.016380452228034793,-0.021773498858161034
prosupps,-0.03327238832217059,-0.016189680815251847,-0.02162987497592698
pomsky,-0.03246213944335944,-0.015417338334578328,-0.020359641357830808
30DaysChallenger,-0.03337986312725194,-0.016276774890300928,-0.02180800874384
MuitoCalor,-0.03645684147455806,0.038005337098918415,0.01603725580787986
EvaAndressa,-0.03277427661317954,-0.015676987141703885,-0.02081409309302735
ProSupps,-0.03355174159222311,-0.016265537348272588,-0.022075381683875964
hyde,-0.032804866279188695,-0.01578407591315404,-0.020866278386530608
evaandressa,-0.0332440811183143,-0.016233519524228433,-0.021571710934250227
hydeXtreme,-0.03278118534476372,-0.01556895545829395,-0.020901584039589537
ComDeusSempre,-0.033338034043444584,-0.01605693393573277,-0.02180185319349244
Fun,-0.03347217991238781,-0.01633788098259354,-0.021902268336193503
Launch,-0.03274261154577375,-0.014813826992696347,-0.020096971499912627
Funday,-0.033574447711965875,-0.016395522553857143,-0.02206199970756588
Flavors,-0.03337986312725194,-0.016276774890300928,-0.02180800874384
GetYours,-0.03368525646443042,-0.01641446859071537,-0.02229001110027251
Sunshine,-0.032044089254599714,-0.0149552016827847,-0.019711627977203116
SunnyDay,-0.032044089254597494,-0.014955201682644642,-0.01971162797788404
Spring,-0.03427306116410183,-0.016872307769383508,-0.0228387517811954
Delicious,-0.03482023041830864,-0.01583208995757224,-0.022924853674817173
Refreshing,-0.04861750876137724,0.08723493273817885,0.03617795645284153
Park,-0.03427306116410183,-0.016872307769383508,-0.0228387517811954
ComingSoon,-0.03434675701885396,-0.014168257211581065,-0.02191880669617959
OrderOnline,-0.033948105096079394,-0.01687809398475511,-0.022570299939327368
Sun,-0.03204408925459844,-0.014955201683043923,-0.019711627977369733
BangEnergySponsored,-0.03427306116410183,-0.016872307769383508,-0.0228387517811954
NewArrivals,-0.032583798087870895,-0.015142435618909609,-0.02022558788396419
OrderNow,-0.03204408925459857,-0.014955201682910244,-0.019711627977573577
Mouthwatering,-0.033067857049163735,-0.016145245135294525,-0.021387300591234584
NewProduct,-0.033340995644698695,-0.016049881429106398,-0.02146730705784679
Yummy,-0.03355659663989561,-0.016493039130250187,-0.021991658978495136
SpringTime,-0.03427306116410183,-0.016872307769383508,-0.0228387517811954
Guess,-0.03217380182444186,-0.014431184635040626,-0.019480938840132404
Blooming,-0.032583798087870895,-0.015142435618909609,-0.02022558788396419
New,-0.03434675701885416,-0.014168257211664556,-0.021918806696149578
Picnic,-0.034346757018854285,-0.014168257211751733,-0.02191880669612862
redline,-0.03204408925459914,-0.014955201683358663,-0.019711627977393974
caffeinefree,-0.03427306116410183,-0.016872307769383508,-0.0228387517811954
squat,-0.032461314737470305,-0.015481904156016814,-0.020435748706000567
ABC,-0.03570932470937509,-0.0072435472734041235,-0.01838929346713163
Kimmel,-0.03217647774269069,-0.015015639892840212,-0.01987199824775704
demibagbyfit,-0.0322748640370668,-0.0152007689949399,-0.020050129786791236
Findyourcore,-0.03634273402699874,0.008803546884536386,-0.006519999350405547
WorkoutWednesday,-0.03290000879789516,-0.015673084930726746,-0.020908338484212877
WorkoutWedneday,-0.03362565628991996,-0.015906692575743335,-0.02173414651670591
FuelYourAmbition,-0.03587784009463382,0.0030712131326547844,-0.011079299993629305
Myprotein,-0.03204408925459941,-0.014955201683312616,-0.019711627977195563
refuelyourambition,-0.03533137837201906,0.013271453289700438,-0.0013446947053097646
thenever,-0.0329459851440755,-0.015778213157710403,-0.020975335013156703
thenevers,-0.033948105096079394,-0.01687809398475511,-0.022570299939327368
muscle,-0.034269185013619995,-0.013203712806204491,-0.020274364079337755
hbo,-0.033963481467485825,-0.012790262215310006,-0.01994533645187261
film,-0.03300904403120497,-0.015316834745409362,-0.020862537963315195
watch,-0.032044089254599006,-0.014955201682926956,-0.019711627977392555
mindset,-0.03204408925459804,-0.01495520168223641,-0.01971162797770038
cxnt,-0.03204408925459989,-0.014955201684052972,-0.019711627977598976
work,-0.03646822605798212,-0.026594884983872937,-0.036221524093970954
coach,-0.03289525355897148,-0.015957137876741755,-0.021125525053342968
trainer,-0.03219418807313759,-0.01374706207005753,-0.01896348705375051
icet,-0.0512235586611089,0.183652808511052,0.10800536412862591
actor,-0.057967214146476945,0.2602631618350123,0.1577466377935328
legs,-0.057967214146476945,0.2602631618350123,0.1577466377935328
supplements,-0.057967214146476945,0.2602631618350123,0.1577466377935328
redcon1,-0.057967214146476945,0.2602631618350123,0.1577466377935328
martynford,-0.033148453534722205,-0.01617157285897506,-0.021392011166630268
warnerbro,-0.033148453534722205,-0.01617157285897506,-0.021392011166630268
coaching,-0.033148453534722205,-0.01617157285897506,-0.021392011166630268
readyforwar,-0.032044089254599256,-0.014955201684106098,-0.01971162797750669
friends,-0.03204408925459828,-0.014955201682870968,-0.019711627977762422
tattoos,-0.032628386299585574,-0.015589648634333778,-0.020587315932623685
richpiana,-0.03284662230533616,-0.015841122131837342,-0.020935674414373946
sforce,-0.03255637757931054,-0.015512519281912036,-0.020480951717700546
fire,-0.0327119653907942,-0.01567964562268082,-0.020711466991668995
focsued,-0.03204408925459828,-0.014955201683363839,-0.01971162797752982
redcon,-0.03171500924521152,-0.0146127462413006,-0.01924025922952354
car,-0.03260572708602719,-0.015568377142953864,-0.020558247439019163
koenigsegg,-0.03331906842350452,-0.01634642974738794,-0.021632447004655577
HBO,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
benidorn,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
india,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
livingthedream,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
monster,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
350lb,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
iwin,-0.043371264949686135,-0.02743476825323879,-0.0440999660166775
maserati,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
growingboy,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
wife,-0.04190713085655592,-0.025866547606020956,-0.041393441395435396
MOTHERSDAY,-0.03204408925459953,-0.01495520168346997,-0.019711627977420213
fastandfurious9,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
race,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
speed,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
addiction,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
vegan,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
veganfood,-0.045403024143879166,-0.030660250633755704,-0.04910723444415307
plantbased,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
action,-0.03204408925459925,-0.014955201683604955,-0.01971162797735901
chill,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
mma,-0.03223617952314257,-0.0152122064224633,-0.020158559631097125
boxing,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
ff9,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
mortalkombatmovie,-0.03285216017726617,-0.01568804378129717,-0.021006044661157866
ImproveTheWayYouMove,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
LILAxFrankMedrano,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
LILAEXOGEN,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
WCE,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
quarantineworkout,-0.04359290243785506,-0.027703033875139078,-0.045164346760909226
ISSACERTIFIED,-0.032396153824445516,-0.015356671988139472,-0.020415352815510927
POWERTEC,-0.03204408925459807,-0.014955201682746538,-0.019711627977971387
ISSACertified,-0.03204408925459874,-0.014955201683075833,-0.0197116279774776
TOTALWAR,-0.03204408925459831,-0.014955201683272482,-0.019711627977420328
REDCON1,-0.03646822605798212,-0.026594884983872937,-0.036221524093970954
TRIFECTA,-0.03204408925459886,-0.01495520168307323,-0.019711627977502078
BODYBUILDER,-0.0336576212039531,-0.016763839428965994,-0.0222126329857081
FITCON,-0.0336576212039531,-0.016763839428965994,-0.0222126329857081
VivaFitness,-0.033220722362580994,-0.016274142950797526,-0.021535477964135703
PushYourself,-0.0336576212039531,-0.016763839428965994,-0.0222126329857081
Redcon1,-0.0336576212039531,-0.016763839428965994,-0.0222126329857081
HighestStateOfReadiness,-0.03347752351774979,-0.01655924530123467,-0.021929493573158106
Ryderwear,-0.03306808465878309,-0.01610366921644404,-0.02129979603358091
TeamRyderwear,-0.0322748640369676,-0.015200768974260889,-0.020050129801856376
ReignBodyFuel,-0.03266569829788306,-0.015612685568820525,-0.02065670676004401
YourReignYourRules,-0.03266569829788306,-0.015612685568820525,-0.02065670676004401
ISSAcertified,-0.03565903934694163,-0.0006274428717407105,-0.012202557875847923
TMAexperience,-0.03214741657943798,-0.015053101201641775,-0.01986227732847479
transmaldivian,-0.039423330981046646,-0.02619734918953712,-0.03603903538145845
tma,-0.0322748640369676,-0.015200768974260929,-0.020050129801856376
differentInWater,-0.03391323040277625,-0.01628208747520543,-0.02203855684096398
swoleprogram,-0.042762829765523314,0.0750081046452045,0.034376316568243
8weekchallenge,0.04487302395203179,0.07328567326770208,0.0239238601258045
No16,0.0448283952550036,0.07374338562875919,0.02456539125163348
KOsquad,-0.035074507996921446,-0.018926093737905977,-0.025369319505051377
Egyptian_genetics_now_global,-0.03545189541389951,0.009673336407487557,-0.004514527055919265
LONGBEACH,-0.03909394898220596,0.04083301201995811,0.013434862951553666
IMBLESSED,-0.03205244935428244,-0.014879549814302381,-0.01997791541558014
ISYMFS,-0.03220469503507622,-0.015059777616893042,-0.019922597787837806
PROUDVET,-0.03218498532163278,-0.015159269130024142,-0.020323280677938465
IRONADDICT,-0.032375833611286445,-0.014880104824411293,-0.019897483373858164
getthefuckawayfromme,-0.03410449296789339,0.0030703894987073183,-0.008376132330134874
sayitdontsprayit,-0.033438433431362304,-0.00751599263308852,-0.015274085233261413
OLDSCHOOL,-0.03218878015093565,-0.014992494834935364,-0.01984142320910973
IRONTHERAPY,-0.04162044321210815,0.06014357479312695,0.02460553478858444
BACKYARD,-0.035074507996921446,-0.018926093737905977,-0.025369319505051377
PIGIRON,-0.032172452741312356,-0.015091231749778443,-0.019899088205481197
faith,-0.032127243219988645,-0.014939095937214004,-0.01975976838932499
IRONADDICTS,-0.04030589576265204,0.04770009230804437,0.017001396407648375
IRONADDICTCERTIFIED,-0.04317789498123038,0.06535163423134806,0.026684293135842613
IAG,-0.037773422076693965,0.021403074731744392,7.505048102730356e-05
unconditionallove,-0.04088269139440077,0.05067541226971906,0.018563893292774705
IAGARMY,-0.03267588013862287,-0.014314904615712408,-0.019735366699681147
IRONADDICTSGYM,-0.03471442695443297,0.012341844129836523,-0.001696461762952295
FITNESS,-0.03240882004715733,-0.015344131429602238,-0.020247821031665704
WORKOUTWEDNESDAY,-0.035855698574313664,-0.020707797105033385,-0.028089067549525386
YOUTUBE,-0.03232607200146379,-0.015256521723579136,-0.02012709502625928
blessed,-0.037310517560260374,0.020726050550383512,0.0006476680502387876
AMBROSIACOLLECTIVE,-0.03330984101879257,-0.014207321518252684,-0.02047021136309841
FOE,-0.03232607200146377,-0.015256521723539794,-0.02012709502626933
IRONADDICTFAMILY,-0.051149837961397104,0.08865349226830341,0.03311125471550977
drugfreepowerlifting,-0.04570818503803105,0.002076254967071743,-0.025388857623481646
TGIF,-0.04828957138487654,0.06964074540375319,0.022423856237685197
TRICEP,-0.04238537263310327,-0.0013355723808289486,-0.023642483499183194
hulksmashll,-0.05010412976310938,0.04191393847463105,-0.0011672884518319701
neverskiplegday,-0.047155733781811426,0.030303306213541457,-0.005727236233961739
chocalatecaramelcandybar,-0.046820305601563424,0.06337641190030885,0.02013529117444003
FRIDAY,-0.04876753396504798,0.027997733899384723,-0.00898177466209379
CIFSS,-0.05482582001811113,0.08859916965260245,0.0281906812377176
ABS,-0.05152792363483563,0.07604979020793869,0.023170318659321263
IronAddict,-0.05010412976310938,0.04191393847463105,-0.0011672884518319701
signatureseries,-0.03440794534043208,-0.00622553673021545,-0.015524440912437805
FUCKIMPOSSIBLE,-0.05067108449696071,0.0365113868011909,-0.005878992110946424
FUCKHATE,-0.0423183385784763,0.022147076877373377,-0.005014040557251204
FUCKRACISM,-0.05023352640422132,0.058986043175628604,0.011644491080400974
FUCKAVERAGE,-0.04079094544338311,0.0016722904611612718,-0.01798251000773072
FUCKEXCUSES,-0.048442436802300426,0.03679543146410341,-0.0028208899938371415
MIGHTYIAG,-0.04264134791630868,-0.001165583301897899,-0.023852649508426357
WEIGHTLIFTER,-0.042333809527716,-0.004259582150324301,-0.02538250850167849
happinesshasnoprice,-0.03552483401158112,-0.012299449866045118,-0.022214517967112886
shoveyacashupyaass,-0.04974630240000793,0.08092740465990877,0.029276336110148987
samsonstrong,-0.04587435146191067,0.027723991287156483,-0.0050542293147188624
isymfs,-0.041226830161863674,-0.005628515021176823,-0.024848646141118085
ironaddict4life,-0.04134927860117773,0.007488577048898955,-0.01388893571998124
cifss,-0.035299784468381314,-0.013745155372408559,-0.02257656800528189
workforit,-0.04468930828139004,0.038947596886938766,0.004831074177298219
faithnotreligion,-0.04236690828705809,-0.0041225811909514866,-0.0253805705763627
mustardseedfaith,-0.04282453979461345,-0.008115046601068378,-0.027741000095107694
MIKERASHID,-0.03891022057623698,-0.007245592638368893,-0.02284139946451704
PLANTA,-0.04450795709912826,0.00020749938319987544,-0.024439741669407055
PROTEIN,-0.044836265372435256,-0.004290053229498149,-0.028116588899929396
FUCKFEAR,-0.06563939011672065,0.16691056186454972,0.0729962343036385
FUCKPAIN,-0.03908233730946693,0.008475238956294501,-0.009931692671031271
POWERLIFTING,-0.039898085395950134,0.034857068505655814,0.00875067818561007
WEIGHTLIFTING,-0.046637606041899406,0.04014293471698355,0.0028471969303307644
prayeveryday,-0.04133815671034723,-0.008522274569816113,-0.02653526065465359
imblessed,-0.052743458833729114,0.05256051874378744,0.0039730420673404895
samson,-0.047481956343762725,0.07035208113030601,0.0244776156342484
courage,-0.03802149480687075,0.029702100382295024,0.007000325644196749
drugfree,-0.04134927860117773,0.007488577048898955,-0.01388893571998124
failureisnotfatal,-0.03786725892187474,-0.012767548863982093,-0.024758320184329816
strengthlegacy,-0.05120205235899278,0.05019053637222231,0.004185934688490269
natural,-0.039981417183142326,-0.0065860735484958985,-0.02406666590416362
HAMSTRINGS,-0.04543610080429974,0.031139629190367737,-0.0011292734117962578
LEGDAY,-0.0387209985337195,-0.009831565825355928,-0.02409826960008327
WORKFORIT,-0.03576380303558784,-0.01118708808319834,-0.021761938717254608
icantplayshit,-0.06274567197821083,0.14080632988929298,0.057735210837157026
HAPPYBIRTHDAY,-0.03641810405490384,-0.013381848363048074,-0.023566526401580596
LOVE,-0.04539768253349004,0.0782008942489017,0.03501515799037431
BODYBUILDING,-0.04624979566071357,0.025743457231599362,-0.007185327229260346
ICYTG,-0.04221138308800753,-0.0075448548934599095,-0.026789914209594423
ucwpodcast,-0.04078187008451696,-0.009211253814932367,-0.026023444521578586
dixiehummingbirds,-0.03839064547452889,-0.008095757122435694,-0.02243768864639006
manoffaith,-0.04036223191205663,-0.009968146835432483,-0.02642685280050397
loveoneanother,-0.04581402822209815,0.03829040335663016,0.003399128377937393
mana,-0.04341789391698584,-0.003872160548427082,-0.026421646570391758
ifyousmellwhattherockiscooking,-0.037741527988451824,-0.012468903418790773,-0.024586515447259517
hardestworkerintheroom,-0.046984253547804396,0.028685141566837463,-0.0056987984366954365
itdoesntmatter,-0.04059597205685926,-0.007037357765495838,-0.024997888524155683
FATHER,-0.04376318564444457,-0.003791908772467554,-0.026441583858633513
youaintshitmuthafucka,-0.042807242404598496,-0.003598023317360349,-0.025359162940755613
ALLINNORRGRETS,-0.04482446825686811,0.027300599305135426,-0.004196374587082966
getupmuthafucka,-0.03708906039460136,-0.01055095845129462,-0.0229650043395557
trainingapp,-0.04355767964109504,-0.007341000199233256,-0.028082761286366147
forthefacebookcommunity,-0.05311362740292653,0.08814240262071121,0.030724136553752952
notforpacifiersuckinpussys,-0.038851026553240214,-0.005034831644016836,-0.020552706662662713
exclusive,-0.04349309353741566,0.031168132328555646,0.0008786762596918197
ctfletchersignatureseries,-0.0374781643955871,0.009586923895836553,-0.00646105223291942
HBD,-0.04780352082673932,0.04384740040212124,0.004244896024621911
fuckexcuses,-0.03859190146892716,-0.0120450921866425,-0.02558049945908507
workoutwednesday,-0.037524609349965585,-0.013464891844002952,-0.024598852482814643
DADDYSGIRL,-0.03827925456938257,0.006613376272770974,-0.010643226572175792
fuckyofeelings,-0.033447802183170415,-0.012583256900604307,-0.019603172301767814
YeahBuddy,-0.04400402217087677,0.021386067165556598,-0.006469256479912345
NewLook,-0.03527836780462305,-0.013795554891949032,-0.022346124068559445
App,-0.0374781643955871,0.009586923895836553,-0.00646105223291942
RCSS,-0.03864483084744116,-0.010181811806684257,-0.024171153018053594
ColemanAthletics,-0.03998241615905603,-0.007466659958471174,-0.02297128416738648
YeahBuddyApp,-0.035543167967554086,-0.0176276686561477,-0.02527477131555968
Training,-0.038488970996340646,-0.018430217286409343,-0.030781648132702604
Bodybuilding,-0.03323536738211251,-0.015055675441569365,-0.02093156221517898
NewYeahBuddy,-0.039744924044646385,-0.007529886636241168,-0.022877254025746696
Fitness,-0.03724409643254595,0.0034029466562100806,-0.010887112897678828
NewFlavors,-0.03747337291686187,-0.010768773490884313,-0.02314929559121601
RonnieColeman,-0.032044089254597764,-0.014955201682805275,-0.019711627977767848
Supplements,-0.034869460595140386,-0.015000087314857987,-0.022486573653936234
NewFlavora,-0.04460729078111264,0.029917526262416564,-0.001107017853305736
NoPressureNoDiamond,-0.038098743688329356,-0.013507419986545007,-0.025304223850671798
lightweightbaby,-0.0363166889944845,-0.014255902879067925,-0.02415614375850778
yeahbuddy,-0.03611253567697888,0.002908042980326785,-0.010158289760293922
Nutrition,-0.04205459198518144,0.04153139182506407,0.012439840585130172
FemaleMotivation,-0.039445028327232394,-0.022055358458463382,-0.034101049728946654
Motivation,-0.03925038389152897,-0.021933719332661816,-0.03400461126283527
TeamRCSS,-0.03638302356658072,-0.01945435365999797,-0.028013956563952475
Yoga,-0.03946220947786673,-0.021965898922674355,-0.03428320295514776
lightweightbuddy,-0.040911363973105117,-0.024356091587652572,-0.03768946265666369
driven,-0.03204408925459884,-0.014955201683047292,-0.01971162797761633
