Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x )
Amanda Lee,amandaeliselee,12122639,2020-03-16 13:50:00 EDT,2020-03-16,13:50:00,Album,"246,049",243613,2436,0,https://www.instagram.com/p/B9zbLIPFiKE/,https://www.instagram.com/p/B9zbLIPFiKE/,https://scontent.xx.fbcdn.net/v/t51.2885-15/89862155_687246491815588_1318328080371087060_n.jpg?_nc_cat=100&_nc_sid=8ae9d6&_nc_ohc=i5i5e8WcX04AX8Nx9_M&_nc_ht=scontent.xx&oh=82ec2fe682ace5800e4e71308c19427f&oe=5E964848,,Me for the next few weeks 📺 #stayhome @dreamstatelive,,,,1.09
Amanda Lee,amandaeliselee,12119593,2020-03-14 18:33:54 EDT,2020-03-14,18:33:54,Album,"270,398",267124,3274,0,https://www.instagram.com/p/B9uyEuIly-M/,https://www.instagram.com/p/B9uyEuIly-M/,https://scontent.xx.fbcdn.net/v/t51.2885-15/89438403_1072183189835018_4390912513862163626_n.jpg?_nc_cat=1&_nc_sid=8ae9d6&_nc_ohc=1sq5DN3ES1wAX_C2mhI&_nc_ht=scontent.xx&oh=d8a0ce6335bf9de5a942b033c434784e&oe=5E91D846,,Be safe. Stay home. Wash your hands 🙏🏼 @fashionnova  fashionnovapartner,,,,1.19
Amanda Lee,amandaeliselee,12110949,2020-03-10 17:18:31 EDT,2020-03-10,17:18:31,Album,"229,361",226728,2633,0,https://www.instagram.com/p/B9kWRHoFh5w/,https://www.instagram.com/p/B9kWRHoFh5w/,https://scontent.xx.fbcdn.net/v/t51.2885-15/87852457_156593035430014_1635294876988961561_n.jpg?_nc_cat=103&_nc_sid=8ae9d6&_nc_ohc=LKFLo4alT_QAX_6Nl_b&_nc_ht=scontent.xx&oh=310a94c1f50c57097c58e77cb85f286a&oe=5E95BEB4,,If you love me bring me coffee 🤍@fashionnova fashionnovapartner,,,,1.01
Amanda Lee,amandaeliselee,12089871,2020-03-05 18:12:53 EST,2020-03-05,18:12:53,Video,"85,331",84068,1263,1062769,https://www.instagram.com/p/B9Xqwp2FoDI/,https://www.instagram.com/p/B9Xqwp2FoDI/,https://scontent.xx.fbcdn.net/v/t51.2885-15/87513204_2861958047193119_2624692572305522210_n.jpg?_nc_cat=111&_nc_sid=8ae9d6&_nc_ohc=06gV8DcsTdEAX8UMzrg&_nc_ht=scontent.xx&oh=e3eab37e5cea18b3113bce87995046f7&oe=5E9383B5,,"Some of my favorite step workouts you can do literally anywhere 🙌🏼 This booty, HIIT and core routine is fueled by @Redline_Energy princess 💕 
Thank you to the inventor @BangEnergy.CEO
#BangEnergy #EnergyDrink #Redline",,1030054186,BANG ENERGY,1.28
Amanda Lee,amandaeliselee,12089573,2020-03-03 17:05:19 EST,2020-03-03,17:05:19,Album,"370,029",365037,4992,0,https://www.instagram.com/p/B9SaDusFZEO/,https://www.instagram.com/p/B9SaDusFZEO/,https://scontent.xx.fbcdn.net/v/t51.2885-15/87868708_191487895468016_3607867123020564671_n.jpg?_nc_cat=111&_nc_sid=8ae9d6&_nc_ohc=eKc63ipASacAX8Uu5TY&_nc_ht=scontent.xx&oh=9d549dd7a2eafb8af7f38ce7edac88f2&oe=5E81E22A,,spread nothing but love 💋,,,,1.63
Amanda Lee,amandaeliselee,12074035,2020-02-27 17:40:41 EST,2020-02-27,17:40:41,Album,"294,627",292394,2233,0,https://www.instagram.com/p/B9FmIZfFkza/,https://www.instagram.com/p/B9FmIZfFkza/,https://scontent.xx.fbcdn.net/v/t51.2885-15/84247963_507120920190335_1871796275392901272_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=fHs0TdWXfWEAX-SKB5Q&_nc_ht=scontent.xx&oh=83f5eff37a154916c5d86ca740cea0fc&oe=5E8AE5CF,,Let’s get physical 🤸🏼‍♂️🤸🏼‍♂️ @boandtee,,,,1.3
Amanda Lee,amandaeliselee,12072953,2020-02-25 17:00:46 EST,2020-02-25,17:00:46,Album,"270,898",268701,2197,0,https://www.instagram.com/p/B9AX-TalpTv/,https://www.instagram.com/p/B9AX-TalpTv/,https://scontent.xx.fbcdn.net/v/t51.2885-15/87581736_1558726047618535_1717641513215539090_n.jpg?_nc_cat=1&_nc_ohc=-NEX88ZXPxoAX9yxt5f&_nc_ht=scontent.xx&oh=3567423e8ade90997521ffc2b95ff45b&oe=5E74E2C4,,Ever catch yourself looking at other people’s perfect instagram lives and forget how seriously blessed you are? 💜Wearing new activewear line @boandtee,,,,1.2
Amanda Lee,amandaeliselee,12071042,2020-02-23 13:34:03 EST,2020-02-23,13:34:03,Album,"237,109",235164,1945,0,https://www.instagram.com/p/B862ufWFBDR/,https://www.instagram.com/p/B862ufWFBDR/,https://scontent.xx.fbcdn.net/v/t51.2885-15/85097459_196362921454640_2632173921771974775_n.jpg?_nc_cat=109&_nc_ohc=H3MN7wzlUdMAX9yfoH5&_nc_ht=scontent.xx&oh=5602fc8aa487ea9380515297f63f5c81&oe=5E8C0F6D,,cozy sunday ☁️☁️ @fashionnova fashionnovapartner,,,,1.05
Amanda Lee,amandaeliselee,12052803,2020-02-15 19:55:29 EST,2020-02-15,19:55:29,Photo,"263,252",260733,2519,0,https://www.instagram.com/p/B8m8BKil3tL/,https://www.instagram.com/p/B8m8BKil3tL/,https://scontent.xx.fbcdn.net/v/t51.2885-15/84702220_480068672677718_1322713684737060904_n.jpg?_nc_cat=1&_nc_ohc=pNPFrNpdr54AX_tEEG6&_nc_ht=scontent.xx&oh=5719e16c28f8e3086c634b1261fd0294&oe=5EC7189E,,I have a crush on your mind ♥️ @fashionnova fashionnovapartner,,,,1.15
Amanda Lee,amandaeliselee,12042682,2020-02-04 14:43:50 EST,2020-02-04,14:43:50,Photo,"195,178",193472,1706,0,https://www.instagram.com/p/B8KDm-fl-f5/,https://www.instagram.com/p/B8KDm-fl-f5/,https://scontent.xx.fbcdn.net/v/t51.2885-15/82984156_2743225462437792_4460889467785467532_n.jpg?_nc_cat=102&_nc_ohc=eU9cT32q9qwAX9LK1e1&_nc_ht=scontent.xx&oh=1a4467cc8ffa5810e3097698ab9cdde4&oe=5EC65B5A,,"you think you know, but you have no idea @ohpolly",,,,-1.17
Amanda Lee,amandaeliselee,12040785,2020-01-28 20:08:55 EST,2020-01-28,20:08:55,Photo,"270,019",267547,2472,0,https://www.instagram.com/p/B74nP3al3_C/,https://www.instagram.com/p/B74nP3al3_C/,https://scontent.xx.fbcdn.net/v/t51.2885-15/82500506_2605464539666673_314823977430265123_n.jpg?_nc_cat=1&_nc_ohc=qetZ3D6UStIAX8raUZ9&_nc_ht=scontent.xx&oh=a49af97b977b61930893d66cd2e29994&oe=5EDB8811,,matcha gracias 🍵 @fashionnova fashionnovapartner,,,,1.18
Amanda Lee,amandaeliselee,12040042,2020-01-26 14:33:32 EST,2020-01-26,14:33:32,Album,"272,573",269948,2625,0,https://www.instagram.com/p/B7y3Rpzlbnx/,https://www.instagram.com/p/B7y3Rpzlbnx/,https://scontent.xx.fbcdn.net/v/t51.2885-15/82516202_574216530094467_9153639366293710570_n.jpg?_nc_cat=110&_nc_ohc=tJrX4IQPHVsAX9rpIo8&_nc_ht=scontent.xx&oh=01582ae550d0ea6760473839df6ca101&oe=5ECC8F9B,,we will never be this young again🤎 @ohpolly,,,,1.2
Amanda Lee,amandaeliselee,12025102,2020-01-17 15:23:06 EST,2020-01-17,15:23:06,Video,"64,906",64019,887,834970,https://www.instagram.com/p/B7bxkjNld2A/,https://www.instagram.com/p/B7bxkjNld2A/,https://scontent.xx.fbcdn.net/v/t51.2885-15/80593645_463157357678331_1023441921321619482_n.jpg?_nc_cat=106&_nc_ohc=Sb_NvJ0eai0AX-uI70G&_nc_ht=scontent.xx&oh=e0ac00f86daad73442fc0fda891f87cd&oe=5E8D9396,,"Ending the week with a booty and core workout fueled by @Redline_Energy princess 💕  Putting in work with the  TRX and Bosu ball today 💪🏼
Thank you to the inventor @BangEnergy.CEO
#BangEnergy #EnergyDrink #Redline",,1030054186,BANG ENERGY,-1.03
Amanda Lee,amandaeliselee,12023831,2020-01-12 11:59:22 EST,2020-01-12,11:59:22,Photo,"232,105",230537,1568,0,https://www.instagram.com/p/B7OigQ5laTR/,https://www.instagram.com/p/B7OigQ5laTR/,https://scontent.xx.fbcdn.net/v/t51.2885-15/79748224_177113730014116_7179266105694133972_n.jpg?_nc_cat=1&_nc_ohc=yVDUspyEigAAX-wIVeN&_nc_ht=scontent.xx&oh=19fae4a38d7e4bd6e07f5098e80d9d19&oe=5E747265,,Good morning ✨,,,,1.02
Amanda Lee,amandaeliselee,12015335,2020-01-06 20:17:09 EST,2020-01-06,20:17:09,Photo,"149,701",148592,1109,0,https://www.instagram.com/p/B6_-s8Gl7ij/,https://www.instagram.com/p/B6_-s8Gl7ij/,https://scontent.xx.fbcdn.net/v/t51.2885-15/80791550_196702211511878_748526066408400325_n.jpg?_nc_cat=1&_nc_ohc=aWO8Ak1pzW4AX_X28Qn&_nc_ht=scontent.xx&oh=2c5c94213e867fa7effcc21521a5ff1f&oe=5E8A1316,,Still living in @fashionnova sweats in 2020 🤪 fashionnovapartner,,,,-1.53
Amanda Lee,amandaeliselee,11997245,2019-12-28 16:46:25 EST,2019-12-28,16:46:25,Photo,"385,587",381259,4328,0,https://www.instagram.com/p/B6obbj0FMmz/,https://www.instagram.com/p/B6obbj0FMmz/,https://scontent.xx.fbcdn.net/v/t51.2885-15/70191654_988263038209221_4604624954447506202_n.jpg?_nc_cat=1&_nc_ohc=WfSaWGohgjoAX_rIC0h&_nc_ht=scontent.xx&oh=c76b3cc062a7d51630d3c2378cf2b932&oe=5E751C97,,Finally feeling better today after coming down with the flu on Xmas 😩 How was yours? Dress @ohpolly,,,,1.69
Amanda Lee,amandaeliselee,11993866,2019-12-22 13:01:50 EST,2019-12-22,13:01:50,Photo,"238,630",236684,1946,0,https://www.instagram.com/p/B6Yk9Zql8nA/,https://www.instagram.com/p/B6Yk9Zql8nA/,https://scontent.xx.fbcdn.net/v/t51.2885-15/81570413_435352670688579_4739519231381490579_n.jpg?_nc_cat=1&_nc_ohc=iUx86j0bqoYAX-bscET&_nc_ht=scontent.xx&oh=5bb4eb28b0e611fbf7e8f91718bb5f5b&oe=5E885023,,cozy season 🤍 @prettylittlething x @pltlifestyle,,,,1.04
Amanda Lee,amandaeliselee,12025316,2019-12-19 14:21:47 EST,2019-12-19,14:21:47,Video,"61,981",61133,848,858718,https://www.instagram.com/p/B6Q-KekFty7/,https://www.instagram.com/p/B6Q-KekFty7/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/74611894_991672064549970_7129565068568330539_n.jpg?_nc_cat=104&_nc_sid=8ae9d6&_nc_ohc=0-tfaplgrSEAX9D9ZVX&_nc_ht=scontent-ort2-2.cdninstagram.com&oh=7458de9cfd933ff0bc502f3999b688c4&oe=5F3A2CAE,,"Today’s HIIT workout fueled by @Redline_Energy princess 💕  I’ve been doing HIIT instead of cardio to lean up before the holidays because I always end up slacking around Christmas and New Years 🙈
Thank you to the inventor @BangEnergy.CEO
#BangEnergy #EnergyDrink #Redline",,1030054186,BANG ENERGY,-1.07
Amanda Lee,amandaeliselee,11984137,2019-12-16 14:18:53 EST,2019-12-16,14:18:53,Album,"207,590",205971,1619,0,https://www.instagram.com/p/B6JRAhbFLwW/,https://www.instagram.com/p/B6JRAhbFLwW/,https://scontent.xx.fbcdn.net/v/t51.2885-15/75225395_795264510897026_1704664311353447732_n.jpg?_nc_cat=104&_nc_ohc=cfVrlfrcPpwAQnTtKWbItAjvre00Xxl6F089nf7QirgQWfUMrUQQbzW0g&_nc_ht=scontent.xx&oh=455856873a3cdf1883a481328d7cb4c8&oe=5EB1AD7A,,winter wonderland ❄️,,,,-1.09
Amanda Lee,amandaeliselee,11980204,2019-12-12 17:14:28 EST,2019-12-12,17:14:28,Album,"339,242",335318,3924,0,https://www.instagram.com/p/B5_R7CMl3NA/,https://www.instagram.com/p/B5_R7CMl3NA/,https://scontent.xx.fbcdn.net/v/t51.2885-15/74642761_197587278070646_2047941026618037179_n.jpg?_nc_cat=103&_nc_ohc=nY_p1gqy1kAAQk0vFslTFpsZ8I2_0jzg5-Ycw9Ps5JR1b4QyJOsNQYbxg&_nc_ht=scontent.xx&oh=6de09f53fd9b35f34f933459e47a0d3b&oe=5E6EB59E,,Always stick with the classics  @beverlyhillscarclub,,,,1.5
Amanda Lee,amandaeliselee,11979967,2019-12-11 13:24:06 EST,2019-12-11,13:24:06,Photo,"46,752",46446,306,0,https://www.instagram.com/p/B58Sw1dlE80/,https://www.instagram.com/p/B58Sw1dlE80/,https://scontent.xx.fbcdn.net/v/t51.2885-15/75489908_788641981652921_3813674657785108237_n.jpg?_nc_cat=1&_nc_ohc=DA7aRuItDfMAX8eB8ww&_nc_ht=scontent.xx&oh=f6722558c07f8b500eabca3426ff1123&oe=5E7759F7,,Thank you @poosh and @kourtneykardash for hosting this magical movie night 🍿✨ We cozied up in matching pjs and slippers and laughed so hard at @likeabossmov 🖤 So fun!,,,,-4.89
Amanda Lee,amandaeliselee,11972577,2019-11-30 14:58:17 EST,2019-11-30,14:58:17,Album,"273,308",270515,2793,0,https://www.instagram.com/p/B5gIzECFrbR/,https://www.instagram.com/p/B5gIzECFrbR/,https://scontent.xx.fbcdn.net/v/t51.2885-15/74667965_105820504140414_2862323127610342526_n.jpg?_nc_cat=105&_nc_ohc=pEAn1_4h99wAQk6BOHEMwLyivXPMPS3OU_uSetbpT0_2mYlbqquTMgK5w&_nc_ht=scontent.xx&oh=0b627d4d0a12d66125b73504641e856d&oe=5E8C9012,,having a very productive weekend,,,,1.21
Amanda Lee,amandaeliselee,11951605,2019-11-13 13:21:29 EST,2019-11-13,13:21:29,Photo,"205,054",203108,1946,0,https://www.instagram.com/p/B40MNOUFFRT/,https://www.instagram.com/p/B40MNOUFFRT/,https://scontent.xx.fbcdn.net/v/t51.2885-15/73524868_694152111109204_611445247823416518_n.jpg?_nc_cat=1&_nc_ohc=zJa6HDDwNBsAX-O4y9L&_nc_ht=scontent.xx&oh=c915e945da66d39a65dd5cfbd46a1eb6&oe=5E86518D,,Not waiting on anybody @ohpolly,,,,-1.11
Amanda Lee,amandaeliselee,11952058,2019-11-11 14:02:09 EST,2019-11-11,14:02:09,Album,"265,565",262764,2801,0,https://www.instagram.com/p/B4vHRWeFpSq/,https://www.instagram.com/p/B4vHRWeFpSq/,https://scontent.xx.fbcdn.net/v/t51.2885-15/75489903_2549794855250570_3315298814876147946_n.jpg?_nc_cat=108&_nc_oc=AQmCnnfRLDm7K34cxr1D6VfIsPEwBbb-ogkQgKZqcYROMvJdiVNvIy3GGZ5z-aYoQn8&_nc_ht=scontent.xx&oh=b5473f4b41571b5512a439e41595cf19&oe=5E3F7E13,,Little white dress 🕊 @ohpolly,,,,1.17
Amanda Lee,amandaeliselee,11949894,2019-11-05 17:02:05 EST,2019-11-05,17:02:05,Photo,"317,523",314713,2810,0,https://www.instagram.com/p/B4f_F-hFU-i/,https://www.instagram.com/p/B4f_F-hFU-i/,https://scontent.xx.fbcdn.net/v/t51.2885-15/75576666_505275216987139_6597665201033942623_n.jpg?_nc_cat=1&_nc_ohc=o8j07DjuEbgAX-Ey43F&_nc_ht=scontent.xx&oh=f5bda0f6d306c3ea4aa7e1b684ff553d&oe=5E73E9AB,,if you workout hard for your body you should feel PROUD to show it off 💪🏻 @fashionnova bikini,,,,1.39
Amanda Lee,amandaeliselee,11950542,2019-11-01 16:48:57 EDT,2019-11-01,16:48:57,Photo,"192,132",189840,2292,0,https://www.instagram.com/p/B4VjixPlkKs/,https://www.instagram.com/p/B4VjixPlkKs/,https://scontent.xx.fbcdn.net/v/t51.2885-15/73138138_2721974491217443_6225038019991241135_n.jpg?_nc_cat=1&_nc_ohc=MrUQGrS7yQkAX_IHwdD&_nc_ht=scontent.xx&oh=fcb1a23d585baf98d405adf36731cf05&oe=5E879291,,anyone else skip halloween 🙋🏼‍♀️ @fashionnova,,,,-1.19
Amanda Lee,amandaeliselee,11952515,2019-10-28 16:46:20 EDT,2019-10-28,16:46:20,Photo,"253,973",251321,2652,0,https://www.instagram.com/p/B4LQEH7FyAG/,https://www.instagram.com/p/B4LQEH7FyAG/,https://scontent.xx.fbcdn.net/v/t51.2885-15/74954509_122397188856295_215493132050019779_n.jpg?_nc_cat=101&_nc_ohc=FlkWBJC3GWkAX8LvDsz&_nc_ht=scontent.xx&oh=89263e05b407a8b5b4a30c54d1cb674c&oe=5E75E3E3,,"It’s normal to have some celluLIT, even if you workout & eat healthy. Embrace that shit @prettylittlething x @pltlifestyle",,,,1.11
Amanda Lee,amandaeliselee,11950970,2019-10-18 13:29:11 EDT,2019-10-18,13:29:11,Video,"149,005",147252,1753,1357206,https://www.instagram.com/p/B3xJZd4lnTt/,https://www.instagram.com/p/B3xJZd4lnTt/,https://scontent.xx.fbcdn.net/v/t51.2885-15/72966233_2829463773752618_2579540022477163570_n.jpg?_nc_cat=102&_nc_oc=AQmDL8C0FFrlkOTFVpnI4k7K6au2YegrfRske0aEl-u1xHBkFGMUnjWxm1QQjWijaYE&_nc_ht=scontent.xx&oh=a155ae71b176db05c606a594b0b4e6e5&oe=5E1EDABC,,"Today’s workout fueled by @Redline_Energy princess. I love incorporating the battle rope into my HIIT workouts because it reallllly works your core 💪🏻
Thank you to the inventor @BangEnergy.CEO
#bangenergy #energydrink #redlineenergydrink #redline",,1030054186,BANG ENERGY,2.24
Amanda Lee,amandaeliselee,11947734,2019-10-14 18:11:59 EDT,2019-10-14,18:11:59,Photo,"224,580",222546,2034,0,https://www.instagram.com/p/B3nWvOIFvWq/,https://www.instagram.com/p/B3nWvOIFvWq/,https://scontent.xx.fbcdn.net/v/t51.2885-15/70584258_1005887813081707_5032682032218926085_n.jpg?_nc_cat=1&_nc_ohc=6oYvxtlnHlIAX_DVm-7&_nc_ht=scontent.xx&oh=0528a1351c695effaadb452522cc068a&oe=5E74FDC1,,☺️ set from @fashionnova AD,,,,-1.02
Amanda Lee,amandaeliselee,11943817,2019-10-12 14:12:53 EDT,2019-10-12,14:12:53,Photo,"295,665",292134,3531,0,https://www.instagram.com/p/B3hxyKulhQT/,https://www.instagram.com/p/B3hxyKulhQT/,https://scontent.xx.fbcdn.net/v/t51.2885-15/72217313_2278718765571419_3624132892302858855_n.jpg?_nc_cat=1&_nc_ohc=mhMCqOdavvIAX9VWTNV&_nc_ht=scontent.xx&oh=a72bad7c940332732abc59460d9054a7&oe=5E869F4C,,what they hate in you is missing in them ✨ wearing scuba barbie from @ohpolly signature collection,,,,1.29
Amanda Lee,amandaeliselee,11948465,2019-10-09 15:01:00 EDT,2019-10-09,15:01:00,Photo,"225,939",224137,1802,0,https://www.instagram.com/p/B3aI6DYl5KZ/,https://www.instagram.com/p/B3aI6DYl5KZ/,https://scontent.xx.fbcdn.net/v/t51.2885-15/70842052_419767262290651_7134157299362884110_n.jpg?_nc_cat=1&_nc_ohc=amacHPYoueAAX-mMo1g&_nc_ht=scontent.xx&oh=61293888375fcba7e954b5adb4236b5c&oe=5E8AC53F,,Completely present in this moment @prettylittlething @pltlifestyle,,,,-1.01
Amanda Lee,amandaeliselee,11957307,2019-10-05 18:13:18 EDT,2019-10-05,18:13:18,Album,"276,863",274291,2572,0,https://www.instagram.com/p/B3QLu9-lJ7o/,https://www.instagram.com/p/B3QLu9-lJ7o/,https://scontent.xx.fbcdn.net/v/t51.2885-15/71060994_440010859967767_3757807811274861527_n.jpg?_nc_cat=108&_nc_oc=AQm3-ZBzT0SIG-JTfdoARe3Lnbr3WZfsrbxlonXEmWSdZ-FD24TZJ-eT1oLcPSoVoEs&_nc_ht=scontent.xx&oh=42fb6b3c79e2f3605eb4d73c662e4d06&oe=5E35C59A,,Italian Canadian mamasita,,,,1.22
Amanda Lee,amandaeliselee,11968564,2019-10-01 16:12:35 EDT,2019-10-01,16:12:35,Album,"294,209",291176,3033,0,https://www.instagram.com/p/B3FqvUpFt4x/,https://www.instagram.com/p/B3FqvUpFt4x/,https://scontent.xx.fbcdn.net/v/t51.2885-15/69918438_758206454639574_1326761571601048948_n.jpg?_nc_cat=100&_nc_oc=AQl001rBYggmOWHlazIV9sDluElYev1s8YiszhZyKk-stWY6nQVjZtM2FZmKqx4b_1I&_nc_ht=scontent.xx&oh=fab26e7a391ff0fb613b8a598f349a61&oe=5DF083B1,,bronze ambition💫 @ohpolly,,,,1.3
Amanda Lee,amandaeliselee,11977278,2019-09-26 14:57:04 EDT,2019-09-26,14:57:04,Album,"264,020",261312,2708,0,https://www.instagram.com/p/B24qHyxlWMa/,https://www.instagram.com/p/B24qHyxlWMa/,https://scontent.xx.fbcdn.net/v/t51.2885-15/71821196_420930308564735_8202874184009517183_n.jpg?_nc_cat=107&_nc_oc=AQnaoHdqTmYpxOdFVSbSWM6kaukwYOoL5r-xscoV0s6OGbmhLk_9EBS89xsfqg8Jlpg&_nc_ht=scontent.xx&oh=d8841ea80e50b7e7fa2eb22415e12aac&oe=5DF3596E,,I love a good power suit  @fashionnova,,,,1.17
Amanda Lee,amandaeliselee,11984105,2019-09-17 19:48:40 EDT,2019-09-17,19:48:40,Photo,"303,140",299363,3777,0,https://www.instagram.com/p/B2iAVr1FBNA/,https://www.instagram.com/p/B2iAVr1FBNA/,https://scontent.xx.fbcdn.net/v/t51.2885-15/69361014_447095495894007_3073112395312794238_n.jpg?_nc_cat=109&_nc_ohc=OlJw6PsjfEQAX-t5Etz&_nc_ht=scontent.xx&oh=7e008b753953f27fc699f6f52467f20e&oe=5E72E00C,,"Not posed vs posed 💛 @fashionnova bikini 💛
No one looks perfect all the time! Everything is angles, posing, and lighting. First pic is me not sucking in my stomach or pushing out my hip/booty. Second pic is sucking it all in, standing with better posture and popping my hip out. Just a reminder that everything you see on social media is people posting the best version of themselves, not reality",,,,1.33
Amanda Lee,amandaeliselee,11968800,2019-09-15 15:18:01 EDT,2019-09-15,15:18:01,Album,"128,273",127316,957,0,https://www.instagram.com/p/B2cXxqXlnJu/,https://www.instagram.com/p/B2cXxqXlnJu/,https://scontent.xx.fbcdn.net/v/t51.2885-15/68866463_191437901882524_654072517978624359_n.jpg?_nc_cat=109&_nc_oc=AQlF-WKYY6QSrSiEHL84lOI3kH5i_zvYG5s40ztdygxQlt_slzOXK3pXVuFTnU7f3iw&_nc_ht=scontent.xx&oh=ab44809d85b3d9219cb9876a3b06014f&oe=5E3AD3C5,,Poolside with @poosh 🌸,,,,-1.76
Amanda Lee,amandaeliselee,12010434,2019-08-26 19:04:11 EDT,2019-08-26,19:04:11,Photo,"167,406",165773,1633,0,https://www.instagram.com/p/B1pRwnEF0y5/,https://www.instagram.com/p/B1pRwnEF0y5/,https://scontent.xx.fbcdn.net/v/t51.2885-15/69436659_2138059146492958_7671864948155591056_n.jpg?_nc_cat=107&_nc_ohc=bs3jr0ylO70AX-a4S9l&_nc_ht=scontent.xx&oh=a34aaf594e49b44214109e98a5e1c12d&oe=5E891A04,,so Chi that you thought I was bashful,,,,-1.37
Amanda Lee,amandaeliselee,12026474,2019-08-22 16:38:08 EDT,2019-08-22,16:38:08,Photo,"390,284",384968,5316,0,https://www.instagram.com/p/B1et3eUF6mw/,https://www.instagram.com/p/B1et3eUF6mw/,https://scontent.xx.fbcdn.net/v/t51.2885-15/69444077_234438464206150_4926714469427199094_n.jpg?_nc_cat=1&_nc_ohc=HVVEmWyg3KMAX-wP_gW&_nc_ht=scontent.xx&oh=d91539a528258dfb10ca0f4edae6607b&oe=5E8A4723,,figured I should have at least one neon leopard bikini pic before summer ends,,,,1.71
Amanda Lee,amandaeliselee,12036105,2019-08-18 19:33:40 EDT,2019-08-18,19:33:40,Photo,"248,616",246653,1963,0,https://www.instagram.com/p/B1UuxhglZGY/,https://www.instagram.com/p/B1UuxhglZGY/,https://scontent.xx.fbcdn.net/v/t51.2885-15/66607518_510465772860356_3235559537570171095_n.jpg?_nc_cat=102&_nc_ohc=OEcgjn6CFGMAX_2KK7Z&_nc_ht=scontent.xx&oh=cbb4aad774931967a5ab9f0127e05a04&oe=5E77EAA5,,post hike glow,,,,1.09
Amanda Lee,amandaeliselee,12008344,2019-08-10 15:23:26 EDT,2019-08-10,15:23:26,Photo,"275,926",273272,2654,0,https://www.instagram.com/p/B0_rxw8lZ2z/,https://www.instagram.com/p/B0_rxw8lZ2z/,https://scontent.xx.fbcdn.net/v/t51.2885-15/68809489_492811461559207_5507007638266779801_n.jpg?_nc_cat=107&_nc_ohc=clKqGBMm3lIAX-CNjVO&_nc_ht=scontent.xx&oh=be79c6fb415c275a4f6758240a876bad&oe=5E77DA93,,Do not disturb,,,,1.21
Amanda Lee,amandaeliselee,12002291,2019-08-09 12:37:37 EDT,2019-08-09,12:37:37,Photo,"275,016",271628,3388,0,https://www.instagram.com/p/B080AfnlAXw/,https://www.instagram.com/p/B080AfnlAXw/,https://scontent.xx.fbcdn.net/v/t51.2885-15/67089446_154659445716541_6540095239642199833_n.jpg?_nc_cat=106&_nc_ohc=LJkmuZ1Ea7MAX_td4km&_nc_ht=scontent.xx&oh=41c0090d23dade60208ec2f7f6081167&oe=5E8B4F46,,"weekend getaway ✨
wearing @prettylittlething",,,,1.2
Amanda Lee,amandaeliselee,11999749,2019-08-03 15:41:06 EDT,2019-08-03,15:41:06,Photo,"224,489",222387,2102,0,https://www.instagram.com/p/B0tsPGqFLix/,https://www.instagram.com/p/B0tsPGqFLix/,https://scontent.xx.fbcdn.net/v/t51.2885-15/66269856_158257468648277_6337614691714230788_n.jpg?_nc_cat=110&_nc_ohc=IVbnlkAo-LYAX9FYu3v&_nc_ht=scontent.xx&oh=c0f26098c8aed574e083d43746917c54&oe=5E8BCA59,,This August heat is real @prettylittlething,,,,-1.02
Amanda Lee,amandaeliselee,12003852,2019-07-30 13:41:39 EDT,2019-07-30,13:41:39,Album,"204,003",201917,2086,0,https://www.instagram.com/p/B0jLYq3lFLu/,https://www.instagram.com/p/B0jLYq3lFLu/,https://scontent.xx.fbcdn.net/v/t51.2885-15/66337206_336144447332799_4116135699301587397_n.jpg?_nc_cat=109&_nc_oc=AQkrC9XkUKF3qTXEDkcrT2hGeCgiecfZmJoXyaojO_Iqqf7G_GN-E4QJOutX4Ij7uPs&_nc_ht=scontent.xx&oh=93271d16001c9f290fa862ae613f95bd&oe=5DAEEC9A,,It’s a good day when I find jeans that fit 🤪 wearing @fashionnova,,,,-1.11
Amanda Lee,amandaeliselee,12009122,2019-07-27 15:36:46 EDT,2019-07-27,15:36:46,Photo,"220,765",218752,2013,0,https://www.instagram.com/p/B0bqLJzl4h9/,https://www.instagram.com/p/B0bqLJzl4h9/,https://scontent.xx.fbcdn.net/v/t51.2885-15/66433876_144832203282270_661141397927241683_n.jpg?_nc_cat=1&_nc_ohc=valqWoQIn3MAX_dldhm&_nc_ht=scontent.xx&oh=ab7e873299a0db7007cde9ada229c39f&oe=5E74B876,,pink power ranger vibes in @prettylittlething 💕,,,,-1.04
